,timestamp
0.17599115324693348,43.634
0.1619476342138483,47.346
0.13581713129926268,49.49
0.077321537509515,50.822
0.1210262795015672,52.166
0.1565945697964929,52.942
0.11462870773712815,53.758
0.10574416643148685,54.646
0.0705745729849751,55.67399999999999
0.11555096201862446,56.914
0.1353771374217254,57.91
0.11078223970358812,58.914
0.1785674992119882,59.902
0.11632359422235951,60.814
0.09472528357016959,61.658
0.07294115726859797,62.398
0.1297892415346683,63.09800000000001
0.12589980200512088,63.786
0.12273379666337782,64.694
0.12477653064283575,65.42600000000002
0.10873301527310436,66.146
0.1386592547321289,66.846
0.1979427741764365,67.546
0.2809255599762735,68.246
0.2399759495815216,68.962
0.17541733789740463,69.698
0.09641215406616696,70.618
0.08252019933867429,71.41
0.11161286622140353,72.078
0.16199831150758565,73.146
0.14238626743219399,74.226
0.09444189038311618,75.238
0.08688417171457899,75.982
0.15485089459152995,76.92600000000002
0.18207278925737738,77.85
0.16936184950070876,78.782
0.14623946955412337,79.61
0.19253421980226593,80.458
0.1733412201108254,81.27
0.09990314932653152,82.17
0.03269189278766894,83.054
0.02636679524540677,83.99
0.04262691057294777,84.938
0.08158748054402669,86.086
0.07237036006933822,86.998
0.1216216996124878,87.966
0.08532052612522541,88.898
0.06860158784751058,89.814
0.09182489538046784,90.682
0.15662271288392293,91.618
0.15116355828805,92.522
0.08723826468360237,93.374
0.06771113648294552,94.402
0.052849799830097216,95.334
0.04937503862231939,96.346
0.051826247645439985,97.274
0.037176213533796,98.246
0.04072566258724548,99.19
0.029971810589473086,100.082
0.03666606600351973,100.818
0.05292684526525063,101.67
0.11927081534914075,103.174
0.1232899394449988,104.518
0.08953073154996967,105.426
0.07470979061563586,106.39
0.10005492847178703,107.182
0.05661918578924662,107.842
0.07350510066219793,108.706
0.08057469118366453,109.558
0.13497823689453087,110.494
0.10211827251534226,111.262
0.05779336152349518,111.946
0.07759322016954832,112.794
0.09220723041838048,113.638
0.06419532404836455,114.498
0.055422953993105935,115.222
0.05215875531136304,116.11
0.06513431224752057,117.002
0.053721193929710566,117.914
0.06126901252494637,118.68200000000002
0.06428396461103938,119.322
0.07412325451127588,120.05000000000003
0.06627037885307009,120.762
0.08786780118572017,121.454
0.10357833343533954,122.138
0.17774682680263793,122.79
0.09454658665350442,123.49800000000002
0.07876944378957454,124.346
0.059528112434564864,125.13
0.06264780711242839,125.818
0.10741381063593529,126.51
0.07542631891263417,127.222
0.09657573703860504,127.938
0.047178972985050194,128.798
0.04649479167367184,129.574
0.055922208277496,130.514
0.06343865993928262,131.346
0.06458688406573795,132.038
0.049758031721496294,132.734
0.09125822934007363,133.522
0.16115871874895182,134.23
0.2954861864515546,134.918
0.15633657496560865,135.614
0.06368743150140731,136.302
0.06075227830147335,137.258
0.07456950977595031,138.002
0.11974709690637626,138.666
0.10959403322689937,139.358
0.05984447265866563,140.138
0.04416573153458386,140.83
0.03141764620308324,141.518
0.05130717668091024,142.294
0.04944186629574108,142.966
0.046326696101874384,143.85
0.045184242626640815,144.59
0.07490545814332696,145.282
0.10469079442112379,145.974
0.1521717150557755,146.646
0.08926709349940126,147.394
0.052684395660513826,148.062
0.04741600557598614,148.762
0.047593051881177385,149.458
0.10358658487169234,150.326
0.13945625741558682,151.078
0.16788025663726175,151.762
0.14412047289087165,152.454
0.17012996816245865,153.098
0.13332525930106448,153.934
0.12350692812560113,154.88600000000002
0.13661102840238679,155.746
0.04061481538641555,156.622
0.03589359849390055,157.526
0.02799299414974146,158.338
0.0432180540193311,159.05
0.07259124513825516,159.794
0.09927650099280415,160.522
0.12494784230851083,161.43
0.06919768644982316,162.366
0.056942373809736935,163.394
0.13854891776279546,164.674
0.18134487849948672,165.67
0.1742870763407906,166.642
0.08547207663524352,167.638
0.06222653254215512,168.506
0.05094786167821168,169.394
0.12882431255570012,170.382
0.1455578976821097,171.31
0.15138740068683856,172.31
0.25306042218950486,173.498
0.17901155097120258,174.502
0.12492150167765984,175.394
0.16996348479959206,176.366
0.1114248347769312,177.242
0.11429192053582514,178.03
0.08226997312554826,178.714
0.05188751978781638,179.342
