,timestamp
0.14369084426968826,45.318
0.07885224718230759,48.322
0.06499568768176194,49.782
0.20984624985153358,51.738
0.1619915096105444,52.526
0.1421207318299022,53.242
0.13701595572322786,54.09
0.18507434172571705,55.094
0.20013848720352048,56.122
0.14787760365588554,57.37
0.17670316737863795,58.35
0.2791240517249261,59.354
0.4021003920586796,60.27
0.3903952688576232,61.20998793198161
0.07847472642339032,61.97394893128749
0.0666998883693885,62.68588936118286
0.08649749724537406,63.38580988984633
0.1473497643151495,64.25369743492206
0.2078067411513187,65.00160488484856
0.17173477486836627,65.72151962612806
0.11446243492880417,66.43343882647197
0.1432884422163532,67.13336263213115
0.17144233473110554,67.84128868596616
0.13043392322549432,68.49322323840893
0.13426964074391148,69.27314812586498
0.09770325552441782,69.99308172771829
0.09662103416899188,70.87700386646404
0.07560842966839233,71.67293703506488
0.09878131391830114,72.55286657540219
0.08784583463883525,73.62078562197813
0.06579407098542243,74.63271324970715
0.09860111352854765,75.52865248472935
0.15474881752565064,76.3925966731582
0.12655392020583867,77.31653984969451
0.09527003713820809,78.40847629696961
0.15110459732080292,79.22043143131853
0.12839759202645148,79.88839597571807
0.12394247631669472,80.7523519760465
0.08921014672622926,81.63230921874053
0.13853697695050393,82.53626734977169
0.22144170862820198,83.44822711436052
0.13612331240518005,84.40418698833828
0.09664730816699181,85.340149631061
0.08592312580474475,86.45210759567144
0.10003961450610875,87.4040735240212
0.14260209269137478,88.34404152282396
0.26664283053058946,89.2800111969562
0.27190482052651294,90.15998401841533
0.07952107300616901,91.0879566898994
0.04895876144885135,92.00793088340394
0.08647667621315372,92.90390692316466
0.12189595969162473,93.64788786866403
0.12640375811864374,94.78786008289653
0.0826443677121553,95.76383758548445
0.1205714729977303,96.7398162175209
0.08845828241257887,97.66779689775487
0.08796500478987318,98.65977726920475
0.09131899551403003,99.5997595997359
0.15537441617917463,100.40374517271978
0.18647963554434752,101.06773371602051
0.18252792324362413,102.37971224254892
0.1182665548303924,103.839690064174
0.1330097449978541,104.94367442112713
0.1688231581221642,105.85166224299923
0.16499070173606945,106.74365085619432
0.12001596198639632,107.46364206541473
0.1304690351112501,108.24363293051816
0.10128087086894123,109.01962422908996
0.0922299917241916,109.87961501933003
0.05662711002007452,110.75560608864009
0.06600157773853603,111.53959846635
0.08236488188600917,112.32359118084332
0.16165345040216558,113.16758370028899
0.22322510236960735,114.02357648275098
0.1456200805342189,114.81157015494816
0.1555595133912604,115.62756391001876
0.13481630139367323,116.53155734332255
0.21605203266900944,117.51955057205694
0.1917287325296565,118.2835456148379
0.2029090379574438,118.94754149684783
0.1276212311013813,119.61953750382746
0.1833657357918615,120.34753337013142
0.23387981378426495,121.04352959907618
0.32882473864575107,121.73952599931167
0.3838516519488173,122.39552275846235
0.3238586216345468,123.08751480046217
0.085447555440786,123.97548648048867
0.0679591411037571,124.715447582349
0.08957266639834784,125.4113986278999
0.13043650634491358,126.06334646159354
0.1964957854795544,126.81528765991837
0.19082412116096814,127.51523430757264
0.14100844721764746,128.27917755781033
0.14091933898433293,129.09911831936913
0.1677988712946432,129.9150610368764
0.12125203718492189,130.82299919023797
0.1165951946057097,131.63494552048465
0.09996011936990554,132.32690096729354
0.0873951303738433,133.08285350612695
0.09008814675059806,133.81880848502618
0.10653912376889985,134.5147669576678
0.1063683128460046,135.20272688259192
0.0825203018946235,135.89868730346313
0.07455710900890948,136.80263730147794
0.10064390275978534,137.59059497479174
0.14105980631676598,138.27055936570395
0.12755716743615914,138.95452438215545
0.11584363149554183,139.62249100608287
0.10058124745095755,140.42245203527773
0.15296709782633322,141.11441918316083
0.12910716808067202,141.82638619082215
0.12814796122001681,142.5903516790823
0.07819957296343927,143.43431459641658
0.13813480380938467,144.17828279095158
0.15014472642430124,144.87025393228723
0.21561488189728414,145.56622559347772
0.14627619322919908,146.22619934186622
